"Movement","File","NumColors","AvgR","AvgG","AvgB","Gray0","Gray25","Gray50","Gray75","Gray100","Gray125","Gray150","Gray175","Gray200","Gray225","Red0","Red25","Red50","Red75","Red100","Red125","Red150","Red175","Red200","Red225","Green0","Green25","Green50","Green75","Green100","Green125","Green150","Green175","Green200","Green225","Blue0","Blue25","Blue50","Blue75","Blue100","Blue125","Blue150","Blue175","Blue200","Blue225"
"CritRealism","Repin_18Oktiabria1905",1.43032258064516,1.28,0.94488188976378,0.545454545454545,-1.25041922861934,-1.46003134796238,-1.10660562459124,-1.09716132010155,-0.598438855160451,-0.452380952380952,-0.86257026555534,-0.871707731520816,-1.03581267217631,-1.63082206482078,-1.44756373023556,-1.25577689243028,-1.59249033683048,-0.862250262881178,-0.637402834933699,-0.843025007532389,-0.310790501953712,-0.58239077400754,-0.864340068223563,-1.42692307692308,-1.23146186440678,-1.48342541436464,-1.27386009629,-1.08923946315046,-0.47233141820381,-0.854889589905363,-0.885416666666667,-0.999477806788512,-1.07083333333333,-1.63379696906788,-1.21752307480369,-1.30478748617475,-1.38274523045754,-0.756770970286616,-0.550939893246693,-0.263805838902568,-1.03535471786467,-1.31449407474932,-1.5334167709637,-1.73723433618548
"CritRealism","Repin_BurlakiNaVolge",1.57935483870968,-1.088,-0.015748031496063,1.25691699604743,-1.7915036333147,-1.41144200626959,-1.49509483322433,-1.82460189245327,-1.50852847643828,-0.593837535014006,-0.259352587710797,0.8071367884452,-0.65564738292011,-1.33633827001502,-1.79929009357857,-1.56414342629482,-1.67090005521811,-1.78969505783386,-0.931870141746685,-0.800843627598674,-0.250676284941389,-0.523841206475937,-0.646024665442141,-0.228846153846154,-1.80349576271186,-1.46201657458564,-1.601246105919,-1.77678361196138,-1.35651648019353,-0.980021030494217,-0.420673076923077,0.425065274151436,-0.3625,-1.24849491384679,-1.16462322633972,-1.14552061937115,-0.964713827452305,-1.35945306337102,-1.50800649802738,-1.61871262750616,-1.75556075860454,0.0151929504709815,-0.638297872340426,-1.31658846260006
"CritRealism","Repin_IvanGrozniyISynEgoIoan",-0.599354838709677,-1.648,-1.5748031496063,-1.47826086956522,-1.99552822806037,1.97962382445141,-0.415958142576848,-1.16085852757904,-1.21364556230124,-1.18487394957983,-1.66815274277961,-1.63636363636364,-1.59917355371901,-1.92015453960077,-1.67279767666989,1.3808764940239,-1.34842628382109,-1.41955835962145,-1.08001828989483,-1.24194034347695,-1.26660655244965,-1.56531381681082,-1.56861716085017,-1.20480769230769,-1.9978813559322,1.63190607734807,-0.344944774851317,-1.30680480339063,-1.21499848805564,-1.4521556256572,-1.68429487179487,-1.73681462140992,-1.66666666666667,-1.91529997924019,-1.98291775726684,1.46342234160215,-0.257639709606618,-0.899815934788325,-1.63611046646554,-1.75518818149842,-1.99438070709436,-2,-2,-2
"CritRealism","Repin_KrestniyKhodVKurskoyGubernii",1.40645161290323,-0.112,0,-0.134387351778656,-1.80883174958077,-1.40282131661442,-1.17593198168738,-1.34179552273252,-0.923388262503614,-0.371148459383754,-0.346191122310525,0.744831492495044,-1.34022038567493,-1.97853616655935,-1.84511132623427,-1.52669322709163,-1.6322473771397,-1.41324921135647,-0.361225422953818,0.0909912624284423,0.124436429215509,-1.08627190064316,-0.882183154027814,-0.897115384615385,-1.8103813559322,-1.43508287292818,-1.2999150382328,-1.2785495643984,-0.826731176292712,-0.923238696109359,-0.362980769230769,0.675718015665796,-1.40694444444444,-1.97342744446751,-1.46714423474308,-1.3774687944383,-1.15245652540942,0.618985011832764,-1.11441169644929,-1.59760816039395,-1.11027862327324,0.0759647523549073,-1.88585732165207,-2
"CritRealism","Repin_LNTolstoiBosoy",0.231612903225806,-1.552,-1.32283464566929,-1.8102766798419,-1.18613750698714,0.517241379310345,0.532374100719424,-1.65012693284099,-1.88435964151489,-1.72549019607843,-1.7953091684435,-1.56386292834891,-0.928374655647383,-1.23159476282464,-0.654404646660213,0.178486055776892,-0.491441192711209,-1.20925341745531,-1.98902606310014,-1.90117505272672,-1.65253982566877,-1.61410512308716,-1.14038310154815,-1.14038461538462,-1.27489406779661,0.149171270718232,0.201076182384594,-1.5083588415352,-1.8185666767463,-1.80441640378549,-1.79166666666667,-1.60417754569191,-0.961111111111111,-1.21195764998962,-0.396473343435735,0.400379206825723,-1.71298328549721,-1.84328161977386,-1.81434207472731,-1.6946887091101,-1.7106064153594,-1.4226678821027,-1.27008760951189,-1.45128346674027
"CritRealism","Repin_Pakhar",-0.286451612903226,1.728,1.81102362204724,1.3201581027668,-0.789826718837339,-0.786833855799373,-0.958796599084369,-1.50426955919686,-1.18704827984967,-1.00140056022409,-1.62163209924404,-1.72812234494477,-1.7534435261708,-0.0837089504185448,-0.338818973862536,-0.795219123505976,-1.56929872998343,-1.03680336487907,-1.33058984910837,-1.41910213919855,-1.43973549744515,-1.72410734087381,-1.74075045919706,0.192307692307692,-0.846927966101695,-0.985497237569061,-1.11866326819598,-1.54979985872381,-1.06380405201089,-1.24290220820189,-1.56650641025641,-1.74412532637076,-1.72916666666667,-0.139090720365373,-1.80548284887726,-0.219623953231158,-0.932297822049637,0.0646857743886406,-1.619401253191,-1.70313049595498,-1.85670803090611,-1.87724096019447,-1.52540675844806,-0.182721501518079
"CritRealism","Repin_PortretSurikova",-0.789677419354839,0.896,1.37007874015748,0.41897233201581,0.695919508105087,-1.50391849529781,-1.58796599084369,-0.954073390260789,-1.21827117664065,-1.49159663865546,-1.70304322543129,-1.61597281223449,-1.31542699724518,-1.62309508478214,1.19651500484027,-1.5601593625498,-1.24019878520155,-0.254468980021031,-1.30681298582533,-1.60228984633926,-1.71746318004208,-1.58837879795964,-1.58960902650223,-1.74615384615385,0.547139830508475,-1.56422651933702,-1.75870858113849,-1.11184365434424,-1.02751738736015,-1.60778128286015,-1.64903846153846,-1.67415143603133,-1.50277777777778,-1.38800083039236,-0.591541534646645,-0.0559330067941223,-0.770893128482188,-0.97133841703918,-1.63611046646554,-1.37390080900457,-1.77148208850386,-1.82133090246126,-1.96896120150188,-1.97791885178029
"CritRealism","Repin_PushkinNaAkteVLitsee",1.53806451612903,-1.872,-1.65354330708661,-1.44664031620553,-1.51928451648966,-0.670062695924765,-0.122956180510137,-0.776828986845142,-0.397224631396357,-0.34593837535014,-1.27737933708083,-1.42225998300765,-1.75895316804408,-1.91414466623739,-1.44433688286544,-1.30916334661355,-1.11430149088901,0.420609884332282,0.666666666666667,-0.436878577884905,-0.651036970243463,-1.12353071634509,-1.55182366832852,-1.89134615384615,-1.06408898305085,-1.0939226519337,-0.828660436137072,-0.83400047092065,-0.356214091321439,-0.767613038906414,-1.26923076923077,-1.44334203655352,-1.75138888888889,-1.90699605563629,-1.59774073563852,-0.800442407963343,-0.897180482863414,-0.373915330002629,-0.212114179624043,-0.467815687653887,-1.52985249356123,-1.7508356122759,-1.88785982478098,-1.92492409605299
"CritRealism","Repin_VenchanieNikolaia2",1.72193548387097,-0.8,-0.47244094488189,-0.656126482213439,-1.30967020681945,-1.21394984326019,-0.474820143884892,-0.954073390260789,-0.893321769297485,-0.613445378151261,-1.11378174064741,-1.07335032568677,-0.997245179063361,-1.63253917149603,-1.39851565020975,-1.31553784860558,-1.06681391496411,0.0904311251314406,0.123456790123457,-0.269358240433866,-0.471896603546739,-1.4136172100244,-1.45840986617686,-1.60480769230769,-1.22616525423729,-1.31837016574586,-0.739167374681393,-1.08641393925124,-0.953734502570305,-1.08622502628812,-1.05128205128205,-1.09242819843342,-0.934722222222222,-1.55740087191198,-1.9344262295082,-0.327697898562174,-0.926895154482526,-0.715750723113332,-1.01601299605477,-0.32430531129089,-1.13088269726059,-1.22941355211182,-1.74568210262829,-1.92602815346398
"CritRealism","Repin_Zaporozhtsi",1.45612903225806,1.824,1.81102362204724,1.30434782608696,-1.04304080491895,-0.545454545454545,-0.172661870503597,-1.26609739210709,-1.2171147730558,-1.16806722689076,-1.56580732700136,-1.41319739450581,-1.18181818181818,-1.22901910281176,-1.108099386899,-0.959362549800797,-0.830480397570403,-0.468980021030494,-0.765432098765432,-1.14914130762278,-1.31349564171927,-1.43934353515192,-1.28417738126476,-0.706730769230769,-1.06832627118644,-0.56353591160221,-0.573775134522798,-1.30021191429244,-1.18596915633505,-1.36277602523659,-1.57051282051282,-1.48198433420366,-1.2,-1.26095079925265,0.00633696101391376,-0.812450624111234,-1.32264055377343,-1.36576387062845,-1.50707820840102,-1.3865634892719,-1.60945914305783,-1.33151017927682,-1.38523153942428,-1.96135799061551
"CritRealism","Surikov_Avtoportret",-1.1141935483871,-1.2,-1.37007874015748,-1.3201581027668,-0.661263275572946,-0.622257053291536,0.353172007848267,-0.485114239556889,-0.588031222896791,-1.56582633053221,-1.82244621050591,-1.89124893797791,-1.94628099173554,-1.90298347284825,-0.577605679251371,-0.774501992031873,-1.44781888459415,0.710830704521556,0.463648834019204,-0.639349201566737,-1.48301773369402,-1.83056110002218,-1.66203096300184,-1.86923076923077,-0.592690677966102,-0.660911602209945,-0.0266213537241575,-0.2745467388745,-0.953734502570305,-1.79179810725552,-1.85416666666667,-1.94151436031332,-1.95138888888889,-1.90699605563629,-1.49194103871057,0.0812134618423132,-0.619618436603073,0.28346042597949,-1.20074263170109,-1.72142103411889,-1.947553266214,-1.96839866302036,-1.93491864831039,-1.91940380899807
"CritRealism","Surikov_BoyariniaMorozova",1.16709677419355,-0.144,-0.393700787401575,-0.798418972332016,-1.60871995528228,-0.89576802507837,-0.29300196206671,-1.12393261020078,-1.07487713211911,-1.12605042016807,-1.61077728241907,-1.01444350042481,0.0068870523415978,-1.15432496243829,-1.81994191674734,-1.10199203187251,-0.862506902263943,-0.0126182965299685,-0.339277549154092,-1.12503766194637,-1.27622482717163,-1.40119760479042,-0.535817370768827,-0.654807692307692,-1.55137711864407,-0.986878453038674,-0.640611724723874,-1.11372733694373,-1.0577562745691,-1.37118822292324,-1.60657051282051,-1.0621409921671,-0.00555555555555556,-1.20199294166494,-1.37952886072462,-0.888291989255807,-1.1355731892622,-1.08388114646332,-1.46809004409376,-1.29651776292649,-1.32474830250527,-0.582801580066849,-0.690362953692115,-1.55285674855092
"CritRealism","Surikov_Boyaryshnia",-0.1,0.256,-0.31496062992126,-0.735177865612648,-1.34488541084405,1.0564263322884,1.16939175931982,-1.26517424417263,-1.5813819022839,-1.30812324929972,-1.6945144407831,-1.93203058623619,-2,-2,-1.44175540496934,-0.0103585657370518,0.577581446714522,0.828601472134595,-0.584362139917695,-1.44320578487496,-1.27382025849113,-1.8181414947882,-2,-2,-1.28919491525424,0.957182320441989,0.425375247805154,-1.43960442665411,-1.56818869065618,-1.51314405888538,-1.69391025641026,-1.94151436031332,-2,-2,-1.1960325113652,1.32627587296571,-0.929596488266081,-1.52248225085459,-1.59990717103736,-1.50474850510025,-1.84546944509483,-2,-2,-2
"CritRealism","Surikov_GrebetsVLodke",-1.26709677419355,0.656,0.425196850393701,0.245059288537549,-1.5321408608161,0.912225705329154,-0.698495748855461,-1.92984075698131,-1.97571552471813,-1.93137254901961,-0.769528978484202,0.605494194279241,-1.97245179063361,-2,-1.91222975153275,-0.0239043824701195,-0.438431805632247,-0.662460567823344,-1.30498399634202,-1.83850557396806,-1.63450556056507,1.04280328232424,-1.81946995539229,-2,-1.04184322033898,0.24585635359116,-1.42112715944492,-1.95290793501295,-1.95161778046568,-1.94637223974763,-0.50400641025641,0.111749347258486,-1.97777777777778,-2,-1.5569637691142,0.715120872175699,-1.65625527604255,-1.911648698396,-1.98236249709909,-1.84382694336968,0.913603371575743,-1.06897599513826,-1.9909887359199,-2
